
center,left,right,steering,throttle,brake,speed
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_51_801.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_51_801.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_51_801.jpg, -0.5071833, 0, 0, 9.651968
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_51_969.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_51_969.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_51_969.jpg, 0, 0, 0, 9.446128
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_52_156.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_52_156.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_52_156.jpg, 0, 0, 0, 9.275669
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_52_323.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_52_323.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_52_323.jpg, 0, 0, 0, 9.108759
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_52_492.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_52_492.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_52_492.jpg, 0, 0, 0, 8.96292
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_52_652.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_52_652.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_52_652.jpg, 0, 0, 0, 8.819424
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_52_830.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_52_830.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_52_830.jpg, 0, 0, 0, 8.660739
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_53_004.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_53_004.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_53_004.jpg, 0, 0, 0, 8.50444
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_53_190.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_53_190.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_53_190.jpg, 0, 0.5558424, 0, 9.519073
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_53_335.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_53_335.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_53_335.jpg, 0, 0.9955695, 0, 11.02995
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_53_531.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_53_531.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_53_531.jpg, 0, 0.513817, 0, 11.94769
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_53_703.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_53_703.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_53_703.jpg, 0, 0.01757225, 0, 11.64305
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_53_872.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_53_872.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_53_872.jpg, 0, 0.5461282, 0, 12.53337
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_54_047.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_54_047.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_54_047.jpg, 0, 0.04897808, 0, 12.54488
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_54_224.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_54_224.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_54_224.jpg, 0, 0, 0, 12.03125
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_54_399.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_54_399.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_54_399.jpg, 0, 0.5211936, 0, 13.06955
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_54_576.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_54_576.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_54_576.jpg, 0, 0, 0, 12.74133
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_54_737.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_54_737.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_54_737.jpg, 0, 0, 0, 12.55394
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_54_900.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_54_900.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_54_900.jpg, 0, 0.4697874, 0, 12.92134
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_55_069.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_55_069.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_55_069.jpg, 0, 0, 0, 12.73925
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_55_240.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_55_240.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_55_240.jpg, 0, 0, 0, 13.05424
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_55_403.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_55_403.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_55_403.jpg, 0, 0, 0, 12.84203
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_55_571.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_55_571.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_55_571.jpg, 0, 0.5233467, 0, 13.43348
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_55_738.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_55_738.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_55_738.jpg, 0, 1, 0, 15.41136
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_55_871.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_55_871.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_55_871.jpg, 0, 1, 0, 17.08012
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_56_044.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_56_044.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_56_044.jpg, 0, 1, 0, 18.76017
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_56_209.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_56_209.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_56_209.jpg, 0, 0.5030248, 0, 19.42012
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_56_396.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_56_396.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_56_396.jpg, 0, 0, 0, 19.46918
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_56_573.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_56_573.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_56_573.jpg, 0, 0, 0, 18.66215
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_56_747.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_56_747.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_56_747.jpg, -0.4858956, 0, 0, 18.09378
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_56_968.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_56_968.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_56_968.jpg, 0, 0, 0, 17.65879
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_57_100.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_57_100.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_57_100.jpg, 0, 0, 0, 17.84549
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_57_281.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_57_281.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_57_281.jpg, 0, 0, 0, 16.99756
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_57_444.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_57_444.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_57_444.jpg, 0, 0, 0, 16.71568
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_57_623.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_57_623.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_57_623.jpg, 0, 0, 0, 16.94948
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_57_833.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_57_833.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_57_833.jpg, 0, 0, 0, 16.68402
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_58_000.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_58_000.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_58_000.jpg, 0, 0, 0, 15.84386
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_58_194.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_58_194.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_58_194.jpg, 0, 0, 0, 16.11626
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_58_374.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_58_374.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_58_374.jpg, 0, 0, 0, 15.31179
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_58_541.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_58_541.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_58_541.jpg, 0, 0.5369871, 0, 16.52396
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_58_708.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_58_708.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_58_708.jpg, 0, 0.01863985, 0, 16.46914
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_58_889.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_58_889.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_58_889.jpg, 0, 0, 0, 15.64478
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_59_061.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_59_061.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_59_061.jpg, 0, 0.5432856, 0, 16.94795
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_59_223.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_59_223.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_59_223.jpg, 0, 0.06761189, 0, 16.90309
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_59_394.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_59_394.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_59_394.jpg, 0, 0, 0, 16.08212
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_59_559.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_59_559.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_59_559.jpg, 0, 0, 0, 16.40614
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_59_724.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_59_724.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_59_724.jpg, -0.5233983, 0, 0, 15.29272
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_59_894.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_59_894.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_59_894.jpg, -0.0104571, 0, 0, 15.01125
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_00_062.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_00_062.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_00_062.jpg, 0, 0, 0, 15.28666
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_00_225.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_00_225.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_00_225.jpg, 0, 0, 0, 14.55967
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_00_392.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_00_392.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_00_392.jpg, 0, 0, 0, 14.81187
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_00_561.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_00_561.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_00_561.jpg, 0, 0, 0, 14.04276
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_00_721.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_00_721.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_00_721.jpg, 0, 0, 0, 14.34711
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_00_883.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_00_883.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_00_883.jpg, 0, 0, 0, 14.10097
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_01_050.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_01_050.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_01_050.jpg, 0, 0.5280906, 0, 14.68476
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_01_215.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_01_215.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_01_215.jpg, 0, 0.9916455, 0, 16.33405
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_01_343.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_01_343.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_01_343.jpg, 0, 1, 0, 18.20309
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_01_496.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_01_496.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_01_496.jpg, 0, 1, 0, 19.64315
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_01_672.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_01_672.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_01_672.jpg, 0, 1, 0, 21.45782
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_01_844.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_01_844.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_01_844.jpg, 0, 1, 0, 23.23884
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_02_035.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_02_035.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_02_035.jpg, 0, 1, 0, 24.98587
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_02_213.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_02_213.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_02_213.jpg, 0, 1, 0, 26.70156
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_02_395.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_02_395.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_02_395.jpg, 0, 0.4562095, 0, 27.29855
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_02_562.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_02_562.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_02_562.jpg, -0.49785, 0, 0, 26.49345
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_02_733.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_02_733.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_02_733.jpg, 0, 0, 0, 26.02058
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_02_904.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_02_904.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_02_904.jpg, 0, 0, 0, 25.54779
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_03_096.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_03_096.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_03_096.jpg, 0, 0, 0, 25.08433
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_03_260.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_03_260.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_03_260.jpg, 0, 0, 0, 24.62966
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_03_431.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_03_431.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_03_431.jpg, 0, 0, 0, 24.23239
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_03_590.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_03_590.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_03_590.jpg, 0, 0, 0, 23.84149
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_03_751.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_03_751.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_03_751.jpg, 0, 0, 0, 23.45685
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_03_915.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_03_915.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_03_915.jpg, 0, 0, 0, 23.07837
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_04_086.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_04_086.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_04_086.jpg, 0, 0, 0, 22.65983
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_04_248.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_04_248.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_04_248.jpg, 0, 0, 0, 22.29174
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_04_413.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_04_413.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_04_413.jpg, 0, 0, 0, 21.92938
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_04_583.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_04_583.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_04_583.jpg, 0, 0, 0, 21.52667
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_04_743.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_04_743.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_04_743.jpg, 0, 0, 0, 21.17632
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_04_918.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_04_918.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_04_918.jpg, 0, 0, 0, 20.8315
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_05_092.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_05_092.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_05_092.jpg, 0, 0, 0, 20.45166
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_05_272.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_05_272.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_05_272.jpg, 0, 0, 0, 20.07887
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_05_431.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_05_431.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_05_431.jpg, 0, 0, 0, 19.75315
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_05_584.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_05_584.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_05_584.jpg, 0, 0, 0, 19.43264
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_05_745.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_05_745.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_05_745.jpg, 0, 0, 0, 19.11724
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_43_05_911.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_43_05_911.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_43_05_911.jpg, 0, 0, 0, 18.79939
